child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000007
0000001	0000011
0000001	0000012
0000001	0000014
0000001	0000016
0000001	0000022
0000002	0000005
0000002	0000007
0000002	0000008
0000002	0000011
0000002	0000012
0000002	0000017
0000003	0000007
0000003	0000009
0000003	0000011
0000003	0000012
0000003	0000016
0000003	0000022
0000004	0000007
0000004	0000009
0000004	0000010
0000004	0000011
0000004	0000012
0000004	0000017
0000004	0000022
0000004	0000025
0000005	0000006
0000005	0000007
0000005	0000010
0000005	0000011
0000005	0000012
0000005	0000020
0000006	0000007
0000006	0000009
0000006	0000011
0000006	0000012
0000006	0000013
0000006	0000015
0000007	0000011
0000007	0000012
0000007	0000017
0000007	0000020
0000007	0000022
0000007	0000025
0000008	0000011
0000008	0000012
0000008	0000016
0000008	0000017
0000008	0000020
0000008	0000022
0000008	0000024
0000009	0000011
0000009	0000012
0000009	0000022
0000010	0000011
0000010	0000012
0000010	0000016
0000010	0000018
0000010	0000025
0000011	0000012
0000011	0000016
0000011	0000022
0000011	0000024
0000012	0000016
0000012	0000018
0000012	0000022
0000012	0000025
0000013	0000022
0000014	0000017
0000014	0000019
0000014	0000022
0000016	0000018
0000016	0000024
0000017	0000020
0000017	0000021
0000017	0000022
0000017	0000023
0000018	0000024
0000019	0000025
0000020	0000022
0000020	0000024
0000023	0000024
0000023	0000025
