child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000006
0000001	0000008
0000001	0000015
0000001	0000016
0000001	0000017
0000001	0000019
0000001	0000021
0000001	0000022
0000001	0000025
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000016
0000003	0000004
0000003	0000006
0000003	0000016
0000004	0000006
0000004	0000007
0000004	0000013
0000004	0000016
0000004	0000017
0000005	0000006
0000005	0000008
0000005	0000011
0000005	0000016
0000006	0000008
0000006	0000015
0000006	0000016
0000007	0000010
0000007	0000016
0000007	0000017
0000007	0000018
0000007	0000019
0000007	0000020
0000007	0000023
0000008	0000009
0000008	0000015
0000008	0000016
0000008	0000022
0000009	0000016
0000009	0000017
0000010	0000014
0000010	0000016
0000011	0000012
0000011	0000014
0000011	0000016
0000011	0000022
0000012	0000016
0000012	0000018
0000012	0000022
0000013	0000016
0000013	0000017
0000014	0000016
0000015	0000016
0000015	0000017
0000016	0000022
0000017	0000019
0000021	0000024
