child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000010
0000001	0000011
0000001	0000015
0000001	0000020
0000002	0000003
0000002	0000007
0000002	0000020
0000002	0000025
0000003	0000007
0000003	0000014
0000004	0000011
0000004	0000015
0000004	0000020
0000005	0000006
0000005	0000021
0000006	0000011
0000006	0000019
0000007	0000008
0000007	0000009
0000007	0000010
0000008	0000021
0000009	0000011
0000009	0000012
0000009	0000015
0000009	0000016
0000010	0000011
0000010	0000013
0000010	0000015
0000010	0000021
0000010	0000022
0000010	0000023
0000012	0000018
0000012	0000021
0000013	0000021
0000013	0000024
0000014	0000021
0000015	0000017
0000015	0000020
0000016	0000021
0000017	0000023
0000018	0000023
0000019	0000021
0000020	0000021
