child	parent
0000001	0000002
0000001	0000005
0000001	0000007
0000001	0000008
0000001	0000016
0000001	0000022
0000002	0000003
0000002	0000004
0000002	0000007
0000002	0000008
0000002	0000010
0000002	0000012
0000002	0000016
0000002	0000021
0000003	0000007
0000003	0000008
0000003	0000009
0000003	0000014
0000003	0000016
0000003	0000022
0000004	0000007
0000004	0000008
0000004	0000016
0000004	0000017
0000004	0000018
0000005	0000006
0000005	0000008
0000005	0000011
0000005	0000012
0000005	0000016
0000005	0000022
0000006	0000007
0000006	0000008
0000006	0000015
0000006	0000016
0000007	0000008
0000007	0000013
0000007	0000015
0000007	0000016
0000008	0000012
0000008	0000016
0000008	0000017
0000008	0000022
0000008	0000024
0000009	0000016
0000010	0000014
0000010	0000016
0000011	0000012
0000011	0000014
0000011	0000016
0000011	0000017
0000011	0000022
0000011	0000023
0000012	0000016
0000013	0000016
0000013	0000019
0000013	0000022
0000014	0000016
0000014	0000022
0000015	0000016
0000015	0000022
0000017	0000020
0000019	0000022
0000023	0000025
