child	parent
0000001	0000002
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000013
0000001	0000019
0000002	0000003
0000002	0000005
0000002	0000006
0000002	0000008
0000002	0000013
0000002	0000019
0000002	0000022
0000002	0000023
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000010
0000003	0000013
0000003	0000021
0000003	0000022
0000004	0000005
0000004	0000006
0000004	0000013
0000004	0000015
0000004	0000018
0000005	0000006
0000005	0000012
0000005	0000013
0000005	0000014
0000005	0000022
0000006	0000013
0000006	0000019
0000006	0000022
0000007	0000009
0000007	0000011
0000007	0000012
0000007	0000013
0000007	0000018
0000007	0000019
0000007	0000022
0000008	0000012
0000008	0000013
0000008	0000018
0000009	0000013
0000010	0000013
0000010	0000015
0000010	0000017
0000010	0000019
0000010	0000024
0000011	0000013
0000011	0000018
0000012	0000013
0000012	0000022
0000014	0000016
0000014	0000020
0000015	0000022
0000015	0000025
0000016	0000019
0000016	0000021
0000016	0000022
0000017	0000019
0000017	0000022
0000017	0000023
0000019	0000022
0000021	0000022
0000021	0000024
0000022	0000023
0000022	0000024
