child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000009
0000001	0000014
0000001	0000020
0000001	0000023
0000002	0000003
0000002	0000007
0000002	0000009
0000002	0000022
0000002	0000023
0000002	0000024
0000003	0000004
0000003	0000005
0000003	0000008
0000003	0000009
0000003	0000012
0000003	0000017
0000003	0000023
0000004	0000005
0000004	0000009
0000004	0000011
0000004	0000017
0000005	0000009
0000005	0000015
0000005	0000023
0000006	0000009
0000006	0000010
0000006	0000022
0000006	0000023
0000007	0000009
0000007	0000010
0000007	0000016
0000007	0000017
0000007	0000023
0000008	0000009
0000008	0000010
0000008	0000011
0000008	0000015
0000008	0000016
0000008	0000017
0000008	0000020
0000008	0000023
0000009	0000023
0000009	0000025
0000010	0000011
0000010	0000015
0000010	0000017
0000011	0000013
0000011	0000017
0000011	0000019
0000011	0000021
0000011	0000022
0000011	0000023
0000011	0000024
0000012	0000014
0000012	0000017
0000012	0000023
0000013	0000015
0000013	0000017
0000013	0000023
0000014	0000015
0000014	0000017
0000014	0000018
0000014	0000023
0000015	0000019
0000015	0000020
0000015	0000023
0000016	0000023
0000016	0000025
0000017	0000023
0000018	0000020
0000019	0000020
0000019	0000021
0000019	0000023
0000020	0000023
0000022	0000023
