child	parent
0000001	0000002
0000001	0000004
0000001	0000012
0000001	0000013
0000001	0000023
0000001	0000024
0000002	0000003
0000002	0000005
0000002	0000007
0000002	0000008
0000002	0000012
0000002	0000016
0000002	0000020
0000002	0000025
0000003	0000006
0000003	0000007
0000003	0000012
0000003	0000023
0000004	0000006
0000004	0000007
0000004	0000009
0000004	0000023
0000005	0000006
0000005	0000009
0000005	0000010
0000005	0000012
0000006	0000010
0000006	0000018
0000006	0000023
0000006	0000024
0000007	0000010
0000007	0000014
0000007	0000021
0000007	0000023
0000008	0000009
0000008	0000010
0000008	0000014
0000008	0000018
0000008	0000023
0000009	0000014
0000009	0000024
0000010	0000011
0000010	0000023
0000011	0000015
0000011	0000019
0000011	0000024
0000012	0000016
0000012	0000022
0000012	0000023
0000013	0000023
0000013	0000024
0000014	0000017
0000015	0000018
0000015	0000023
0000016	0000018
0000016	0000023
0000018	0000022
0000018	0000023
0000019	0000023
0000019	0000024
0000020	0000023
0000021	0000023
