child	parent
0000001	0000002
0000001	0000003
0000001	0000007
0000001	0000018
0000001	0000024
0000002	0000007
0000002	0000024
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000008
0000003	0000010
0000003	0000011
0000003	0000018
0000003	0000022
0000003	0000024
0000004	0000006
0000004	0000007
0000004	0000010
0000004	0000012
0000004	0000018
0000005	0000007
0000005	0000013
0000005	0000017
0000005	0000018
0000005	0000019
0000005	0000024
0000006	0000007
0000006	0000009
0000006	0000011
0000006	0000018
0000006	0000024
0000008	0000009
0000008	0000024
0000009	0000010
0000009	0000018
0000009	0000019
0000009	0000024
0000010	0000018
0000010	0000020
0000011	0000014
0000011	0000015
0000012	0000015
0000012	0000017
0000012	0000018
0000012	0000021
0000013	0000018
0000013	0000022
0000013	0000024
0000014	0000016
0000014	0000018
0000014	0000024
0000015	0000019
0000015	0000023
0000015	0000024
0000016	0000021
0000016	0000024
0000017	0000018
0000018	0000024
0000019	0000024
0000019	0000025
0000020	0000024
0000022	0000023
