child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000009
0000001	0000014
0000001	0000015
0000001	0000017
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000008
0000002	0000009
0000002	0000014
0000002	0000017
0000003	0000005
0000003	0000007
0000003	0000008
0000003	0000009
0000003	0000014
0000003	0000015
0000003	0000019
0000004	0000005
0000004	0000008
0000004	0000009
0000004	0000010
0000004	0000011
0000004	0000014
0000004	0000015
0000005	0000006
0000005	0000009
0000005	0000013
0000005	0000014
0000005	0000015
0000005	0000016
0000005	0000020
0000005	0000023
0000006	0000009
0000006	0000014
0000006	0000020
0000007	0000008
0000007	0000009
0000007	0000014
0000007	0000015
0000007	0000018
0000007	0000020
0000008	0000009
0000008	0000012
0000008	0000014
0000008	0000015
0000008	0000017
0000008	0000023
0000009	0000014
0000009	0000024
0000010	0000014
0000010	0000021
0000010	0000022
0000011	0000014
0000012	0000014
0000012	0000015
0000012	0000017
0000013	0000014
0000014	0000020
0000016	0000017
0000016	0000020
0000022	0000023
0000024	0000025
