child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000007
0000001	0000008
0000001	0000022
0000001	0000025
0000002	0000003
0000002	0000004
0000002	0000022
0000002	0000025
0000003	0000004
0000003	0000005
0000003	0000008
0000003	0000017
0000003	0000018
0000003	0000025
0000004	0000009
0000004	0000010
0000005	0000006
0000005	0000010
0000005	0000012
0000005	0000015
0000005	0000025
0000006	0000008
0000006	0000018
0000006	0000022
0000006	0000025
0000007	0000010
0000007	0000013
0000007	0000020
0000007	0000022
0000008	0000010
0000008	0000020
0000008	0000025
0000009	0000011
0000009	0000021
0000009	0000022
0000009	0000025
0000010	0000018
0000011	0000016
0000011	0000020
0000011	0000022
0000011	0000025
0000012	0000019
0000013	0000014
0000013	0000018
0000013	0000022
0000014	0000022
0000014	0000025
0000015	0000018
0000015	0000020
0000016	0000018
0000016	0000021
0000016	0000025
0000017	0000020
0000017	0000024
0000018	0000020
0000018	0000023
0000019	0000020
0000020	0000021
0000021	0000022
