child	parent
0000001	0000002
0000001	0000003
0000001	0000007
0000001	0000010
0000001	0000011
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000017
0000002	0000018
0000002	0000021
0000002	0000022
0000003	0000004
0000003	0000005
0000003	0000010
0000003	0000022
0000004	0000008
0000004	0000010
0000004	0000013
0000004	0000021
0000004	0000022
0000005	0000009
0000005	0000010
0000005	0000025
0000006	0000010
0000006	0000014
0000006	0000015
0000006	0000020
0000007	0000010
0000007	0000015
0000007	0000022
0000008	0000010
0000008	0000011
0000008	0000019
0000008	0000022
0000009	0000010
0000009	0000012
0000009	0000016
0000009	0000024
0000010	0000020
0000013	0000020
0000015	0000020
0000016	0000017
0000017	0000020
0000017	0000023
0000019	0000020
0000020	0000024
0000021	0000024
