child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000009
0000001	0000010
0000001	0000012
0000001	0000016
0000001	0000020
0000002	0000008
0000002	0000012
0000002	0000016
0000002	0000017
0000002	0000018
0000003	0000005
0000003	0000012
0000003	0000017
0000004	0000005
0000004	0000006
0000004	0000010
0000004	0000012
0000004	0000016
0000005	0000007
0000005	0000012
0000005	0000015
0000005	0000016
0000005	0000017
0000006	0000012
0000006	0000013
0000006	0000016
0000006	0000017
0000006	0000020
0000007	0000011
0000007	0000012
0000007	0000014
0000007	0000016
0000007	0000017
0000008	0000012
0000008	0000016
0000008	0000017
0000009	0000012
0000009	0000016
0000009	0000025
0000010	0000012
0000010	0000016
0000010	0000017
0000011	0000012
0000011	0000017
0000011	0000024
0000012	0000016
0000013	0000016
0000013	0000017
0000013	0000022
0000014	0000016
0000014	0000017
0000015	0000016
0000016	0000017
0000016	0000021
0000017	0000019
0000018	0000024
0000022	0000023
