child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000007
0000001	0000008
0000001	0000017
0000002	0000003
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000017
0000002	0000023
0000002	0000024
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000008
0000003	0000017
0000003	0000024
0000004	0000007
0000004	0000008
0000004	0000017
0000005	0000006
0000005	0000007
0000005	0000008
0000005	0000017
0000005	0000020
0000006	0000007
0000006	0000008
0000006	0000009
0000006	0000014
0000007	0000008
0000007	0000015
0000008	0000017
0000008	0000024
0000009	0000010
0000009	0000021
0000009	0000024
0000010	0000011
0000010	0000012
0000010	0000013
0000010	0000023
0000011	0000017
0000012	0000020
0000012	0000025
0000013	0000016
0000013	0000020
0000014	0000017
0000014	0000021
0000015	0000020
0000016	0000017
0000016	0000018
0000016	0000019
0000016	0000024
0000017	0000024
0000018	0000020
0000018	0000025
0000019	0000023
0000019	0000025
0000020	0000022
0000024	0000025
