child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000008
0000001	0000009
0000002	0000006
0000002	0000007
0000002	0000013
0000002	0000014
0000002	0000016
0000002	0000020
0000003	0000006
0000003	0000007
0000003	0000013
0000003	0000014
0000003	0000015
0000003	0000016
0000003	0000023
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000013
0000004	0000025
0000005	0000006
0000005	0000010
0000005	0000012
0000005	0000014
0000005	0000018
0000005	0000019
0000006	0000012
0000007	0000010
0000007	0000013
0000008	0000010
0000008	0000011
0000008	0000013
0000008	0000014
0000008	0000016
0000008	0000017
0000008	0000020
0000009	0000014
0000009	0000016
0000010	0000013
0000010	0000016
0000011	0000012
0000011	0000013
0000011	0000017
0000012	0000022
0000013	0000016
0000013	0000017
0000014	0000020
0000014	0000023
0000014	0000025
0000015	0000025
0000016	0000020
0000017	0000020
0000017	0000025
0000018	0000020
0000019	0000025
0000020	0000021
0000020	0000024
0000020	0000025
0000022	0000023
