child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000008
0000001	0000012
0000001	0000014
0000001	0000015
0000001	0000019
0000001	0000023
0000002	0000004
0000002	0000006
0000002	0000012
0000002	0000022
0000002	0000023
0000003	0000004
0000003	0000005
0000003	0000012
0000003	0000015
0000003	0000020
0000003	0000021
0000003	0000023
0000004	0000010
0000004	0000012
0000004	0000014
0000004	0000019
0000004	0000023
0000004	0000025
0000005	0000008
0000005	0000012
0000005	0000017
0000005	0000020
0000005	0000023
0000006	0000007
0000006	0000008
0000006	0000010
0000006	0000011
0000006	0000012
0000006	0000023
0000007	0000008
0000007	0000010
0000007	0000012
0000007	0000015
0000007	0000023
0000008	0000009
0000008	0000012
0000008	0000021
0000008	0000023
0000008	0000025
0000009	0000012
0000009	0000020
0000009	0000021
0000009	0000023
0000010	0000012
0000010	0000023
0000011	0000012
0000011	0000013
0000011	0000023
0000012	0000017
0000012	0000018
0000012	0000021
0000012	0000023
0000013	0000023
0000014	0000016
0000014	0000021
0000014	0000023
0000015	0000023
0000016	0000023
0000017	0000023
0000018	0000023
0000018	0000024
0000019	0000020
0000019	0000022
0000019	0000023
0000020	0000023
0000021	0000023
0000022	0000023
