child	parent
0000001	0000002
0000001	0000009
0000001	0000013
0000001	0000019
0000001	0000020
0000002	0000003
0000002	0000004
0000002	0000007
0000002	0000009
0000002	0000020
0000002	0000025
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000009
0000004	0000009
0000004	0000017
0000005	0000008
0000005	0000009
0000005	0000012
0000006	0000007
0000006	0000009
0000006	0000010
0000006	0000013
0000006	0000020
0000007	0000009
0000007	0000013
0000007	0000020
0000007	0000022
0000007	0000025
0000008	0000009
0000008	0000012
0000008	0000013
0000009	0000020
0000010	0000011
0000010	0000020
0000010	0000025
0000011	0000015
0000011	0000020
0000011	0000024
0000012	0000020
0000013	0000014
0000013	0000020
0000014	0000016
0000014	0000020
0000015	0000020
0000015	0000023
0000016	0000020
0000017	0000018
0000018	0000020
0000019	0000021
0000020	0000025
0000021	0000025
0000022	0000025
0000024	0000025
