child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000014
0000002	0000003
0000002	0000004
0000002	0000007
0000002	0000008
0000002	0000018
0000002	0000022
0000003	0000004
0000003	0000019
0000004	0000006
0000004	0000010
0000004	0000012
0000005	0000008
0000005	0000011
0000005	0000012
0000005	0000020
0000006	0000008
0000006	0000011
0000006	0000015
0000006	0000016
0000007	0000009
0000007	0000013
0000007	0000017
0000007	0000024
0000008	0000015
0000008	0000016
0000009	0000013
0000009	0000021
0000009	0000023
0000010	0000011
0000012	0000018
0000013	0000016
0000013	0000024
0000017	0000018
0000021	0000023
0000024	0000025
