child	parent
0000001	0000002
0000001	0000004
0000001	0000007
0000001	0000008
0000001	0000021
0000001	0000022
0000002	0000003
0000002	0000004
0000002	0000008
0000002	0000019
0000003	0000004
0000003	0000006
0000003	0000013
0000003	0000014
0000003	0000018
0000003	0000019
0000003	0000021
0000004	0000005
0000004	0000021
0000004	0000022
0000005	0000006
0000005	0000008
0000005	0000009
0000005	0000010
0000005	0000015
0000005	0000019
0000006	0000010
0000006	0000019
0000007	0000008
0000008	0000017
0000008	0000021
0000008	0000023
0000009	0000013
0000009	0000021
0000009	0000024
0000010	0000011
0000010	0000019
0000010	0000025
0000011	0000012
0000012	0000015
0000012	0000017
0000012	0000019
0000012	0000021
0000013	0000016
0000013	0000019
0000014	0000019
0000014	0000020
0000014	0000021
0000015	0000017
0000015	0000021
0000016	0000021
0000017	0000021
0000020	0000021
0000020	0000022
