child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000012
0000001	0000020
0000001	0000023
0000002	0000010
0000002	0000020
0000002	0000022
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000016
0000003	0000017
0000003	0000020
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000009
0000004	0000011
0000004	0000017
0000004	0000019
0000004	0000020
0000005	0000006
0000005	0000012
0000005	0000020
0000005	0000022
0000006	0000011
0000006	0000012
0000006	0000020
0000006	0000023
0000007	0000017
0000007	0000020
0000007	0000024
0000008	0000012
0000008	0000020
0000009	0000018
0000009	0000020
0000009	0000023
0000010	0000014
0000010	0000015
0000010	0000020
0000011	0000012
0000011	0000017
0000011	0000020
0000011	0000023
0000012	0000013
0000012	0000015
0000012	0000020
0000012	0000025
0000013	0000018
0000013	0000020
0000014	0000020
0000014	0000021
0000015	0000020
0000015	0000023
0000016	0000020
0000017	0000020
0000017	0000023
0000018	0000020
0000019	0000020
0000020	0000022
0000022	0000023
