child	parent
0000001	0000002
0000001	0000004
0000001	0000007
0000001	0000010
0000001	0000012
0000001	0000016
0000001	0000021
0000002	0000003
0000002	0000004
0000002	0000007
0000002	0000008
0000002	0000011
0000003	0000005
0000003	0000007
0000003	0000008
0000003	0000010
0000003	0000011
0000003	0000014
0000003	0000022
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000011
0000004	0000012
0000004	0000014
0000004	0000022
0000005	0000007
0000005	0000008
0000005	0000011
0000005	0000014
0000005	0000018
0000005	0000023
0000006	0000007
0000006	0000008
0000006	0000011
0000006	0000014
0000006	0000020
0000007	0000008
0000007	0000009
0000007	0000010
0000007	0000011
0000007	0000014
0000007	0000017
0000008	0000012
0000008	0000014
0000009	0000014
0000009	0000019
0000009	0000025
0000010	0000011
0000010	0000013
0000010	0000014
0000010	0000015
0000011	0000012
0000011	0000016
0000011	0000019
0000012	0000017
0000012	0000020
0000013	0000015
0000013	0000019
0000014	0000016
0000014	0000018
0000014	0000024
0000016	0000017
0000017	0000020
0000021	0000024
0000022	0000023
