child	parent
0000001	0000002
0000001	0000003
0000001	0000010
0000001	0000016
0000001	0000018
0000001	0000019
0000001	0000024
0000001	0000025
0000002	0000005
0000002	0000010
0000002	0000024
0000003	0000004
0000003	0000021
0000003	0000022
0000003	0000023
0000003	0000024
0000003	0000025
0000004	0000005
0000004	0000013
0000004	0000016
0000004	0000024
0000004	0000025
0000005	0000006
0000005	0000007
0000005	0000010
0000005	0000015
0000005	0000018
0000005	0000023
0000005	0000024
0000006	0000008
0000006	0000010
0000006	0000011
0000006	0000024
0000006	0000025
0000007	0000010
0000007	0000011
0000007	0000014
0000007	0000018
0000007	0000023
0000007	0000024
0000007	0000025
0000008	0000009
0000008	0000010
0000008	0000011
0000008	0000012
0000008	0000018
0000008	0000023
0000008	0000024
0000008	0000025
0000009	0000011
0000009	0000014
0000009	0000016
0000009	0000021
0000009	0000024
0000009	0000025
0000010	0000018
0000010	0000023
0000010	0000024
0000010	0000025
0000011	0000016
0000011	0000024
0000011	0000025
0000012	0000016
0000012	0000017
0000012	0000023
0000012	0000024
0000013	0000023
0000013	0000024
0000013	0000025
0000014	0000023
0000014	0000024
0000015	0000016
0000015	0000018
0000015	0000024
0000016	0000020
0000016	0000024
0000017	0000018
0000017	0000024
0000017	0000025
0000018	0000023
0000018	0000024
0000019	0000023
0000019	0000024
0000020	0000023
0000020	0000024
0000020	0000025
0000021	0000024
0000021	0000025
0000022	0000024
0000022	0000025
0000023	0000024
0000023	0000025
