child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000008
0000002	0000003
0000002	0000005
0000002	0000008
0000002	0000009
0000002	0000018
0000003	0000005
0000003	0000007
0000003	0000013
0000003	0000019
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000008
0000005	0000010
0000005	0000016
0000006	0000007
0000006	0000008
0000006	0000015
0000006	0000021
0000006	0000025
0000007	0000008
0000007	0000011
0000008	0000010
0000008	0000014
0000009	0000012
0000009	0000017
0000013	0000022
0000014	0000025
0000016	0000020
0000020	0000024
0000021	0000025
0000022	0000023
