child	parent
0000001	0000002
0000001	0000005
0000001	0000006
0000001	0000008
0000001	0000013
0000001	0000014
0000002	0000003
0000002	0000004
0000002	0000007
0000002	0000008
0000002	0000010
0000002	0000012
0000002	0000013
0000002	0000015
0000002	0000021
0000003	0000008
0000003	0000010
0000003	0000012
0000003	0000013
0000003	0000021
0000004	0000008
0000004	0000013
0000004	0000016
0000004	0000022
0000005	0000008
0000005	0000010
0000005	0000013
0000005	0000022
0000006	0000008
0000006	0000013
0000007	0000008
0000007	0000010
0000007	0000013
0000007	0000017
0000008	0000009
0000008	0000013
0000008	0000021
0000009	0000013
0000009	0000018
0000010	0000011
0000010	0000013
0000010	0000021
0000011	0000012
0000011	0000013
0000011	0000018
0000011	0000021
0000011	0000024
0000012	0000013
0000012	0000018
0000012	0000020
0000012	0000021
0000012	0000023
0000013	0000015
0000013	0000018
0000013	0000022
0000014	0000018
0000016	0000018
0000017	0000019
0000017	0000021
0000018	0000025
0000021	0000022
