parent	child
0000002	0001507
0000003	0000107
0000005	0000001
0000006	0000005
0000007	0000005
0000008	0000812
0000008	0010460
0000009	0000014
0000010	0002719
0000010	0011277
0000011	0000009
0000012	0000009
0000014	0010936
0000015	0000014
0000016	0000009
0000017	0000009
0000019	0000009
0000020	0000009
0000021	0010955
0000022	0000812
0000022	0010461
0000023	0004299
0000024	0008775
0000024	0012649
0000025	0012874
0000026	0000025
0000026	0000135
0000027	0008669
0000028	0000035
0000029	0000035
0000031	0009714
0000031	0012649
0000032	0000811
0000032	0010461
0000033	0000032
0000033	0000062
0000034	0000035
0000035	0000032
0000036	0000032
0000037	0000032
0000040	0000036
0000041	0000036
0000042	0000811
0000044	0000135
0000045	0000032
0000046	0000045
0000046	0000050
0000048	0000045
0000049	0000045
0000050	0003241
0000055	0000811
0000055	0010460
0000056	0000055
0000058	0000055
0000061	0000055
0000061	0000062
0000062	0000811
0000065	0000058
0000066	0000058
0000066	0012815
0000068	0000795
0000069	0010935
0000070	0000069
0000071	0006000
0000072	0000069
0000073	0000069
0000074	0000071
0000075	0012210
0000076	0000009
0000076	0000069
0000077	0010935
0000078	0000119
0000079	0000119
0000080	0000078
0000081	0000073
0000081	0004742
0000083	0012211
0000085	0100542
0000086	0100542
0000089	0008678
0000090	0100957
0000091	0012575
0000093	0003110
0000095	0012575
0000098	0000002
0000100	0012211
0000104	0008678
0000105	0012210
0000107	0012210
0000108	0000107
0000108	0011035
0000108	0100957
0000110	0012210
0000112	0012211
0000113	0000107
0000117	0012599
0000118	0000001
0000119	0000118
0000121	0012210
0000123	0012211
0000123	0012649
0000124	0012211
0000127	0012591
0000128	0012598
0000130	0000008
0000132	0000140
0000132	0001892
0000133	0000812
0000134	0000135
0000134	0000137
0000135	0000080
0000135	0008373
0000136	0000130
0000137	0000008
0000138	0000137
0000139	0000130
0000139	0100823
0000140	0000008
0000140	0000858
0000141	0000140
0000142	0000008
0000144	0000080
0000148	0000142
0000148	0001827
0000150	0000812
0000150	0100728
0000152	0000118
0000153	0000271
0000154	0011337
0000155	0011830
0000157	0000163
0000159	0000153
0000160	0011337
0000163	0000153
0000164	0000163
0000168	0011830
0000174	0000163
0000177	0000159
0000178	0000159
0000179	0000178
0000179	0012471
0000187	0006477
0000188	0000177
0000189	0000174
0000190	0000163
0000191	0000190
0000194	0011338
0000197	0010286
0000200	0000190
0000201	0000153
0000202	0000153
0000204	0000177
0000204	0000202
0000205	0011338
0000207	0011338
0000217	0100755
0000218	0000174
0000232	0000178
0000232	0012472
0000233	0000159
0000234	0000152
0000235	0002683
0000238	0002118
