source	target
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000010
0000001	0000016
0000001	0000017
0000001	0000018
0000002	0000003
0000002	0000005
0000002	0000007
0000002	0000011
0000002	0000017
0000002	0000020
0000003	0000004
0000003	0000007
0000003	0000012
0000003	0000016
0000003	0000018
0000003	0000019
0000004	0000005
0000004	0000007
0000004	0000009
0000004	0000014
0000004	0000019
0000005	0000007
0000005	0000011
0000005	0000019
0000005	0000020
0000006	0000007
0000006	0000008
0000006	0000024
0000007	0000009
0000007	0000010
0000007	0000018
0000007	0000025
0000008	0000011
0000008	0000021
0000008	0000022
0000009	0000012
0000009	0000013
0000009	0000017
0000010	0000014
0000010	0000015
0000010	0000016
0000011	0000014
0000011	0000016
0000011	0000024
0000012	0000016
0000013	0000023
0000014	0000025
0000015	0000016
0000015	0000019
0000017	0000019
0000018	0000024
0000021	0000025
