source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000011
0000001	0000015
0000001	0000024
0000002	0000003
0000002	0000004
0000002	0000007
0000002	0000008
0000002	0000012
0000002	0000015
0000002	0000016
0000003	0000004
0000003	0000005
0000003	0000007
0000003	0000008
0000003	0000009
0000003	0000013
0000003	0000021
0000004	0000008
0000004	0000015
0000004	0000018
0000004	0000021
0000005	0000011
0000006	0000007
0000006	0000025
0000007	0000010
0000007	0000011
0000007	0000013
0000007	0000019
0000007	0000020
0000008	0000010
0000008	0000022
0000009	0000010
0000009	0000016
0000010	0000012
0000010	0000020
0000010	0000022
0000011	0000019
0000012	0000014
0000013	0000019
0000014	0000015
0000014	0000018
0000014	0000023
0000015	0000022
0000015	0000024
0000016	0000017
0000016	0000022
0000016	0000024
0000019	0000024
