source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000010
0000001	0000013
0000001	0000014
0000001	0000020
0000001	0000021
0000001	0000024
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000009
0000002	0000012
0000002	0000013
0000002	0000015
0000002	0000016
0000002	0000018
0000002	0000022
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000008
0000003	0000010
0000004	0000006
0000004	0000007
0000004	0000012
0000004	0000014
0000004	0000015
0000004	0000016
0000004	0000017
0000004	0000020
0000004	0000023
0000004	0000024
0000005	0000006
0000005	0000007
0000005	0000008
0000005	0000011
0000005	0000013
0000006	0000008
0000006	0000009
0000006	0000010
0000006	0000011
0000006	0000018
0000006	0000022
0000007	0000012
0000007	0000022
0000008	0000014
0000008	0000018
0000008	0000024
0000009	0000018
0000009	0000021
0000010	0000012
0000010	0000013
0000010	0000016
0000010	0000019
0000011	0000021
0000011	0000024
0000011	0000025
0000012	0000015
0000012	0000017
0000012	0000024
0000013	0000018
0000013	0000019
0000013	0000021
0000014	0000015
0000014	0000021
0000014	0000022
0000015	0000018
0000015	0000021
0000015	0000024
0000016	0000020
0000016	0000024
0000017	0000018
0000018	0000020
0000018	0000025
0000019	0000020
0000020	0000023
0000020	0000025
0000021	0000024
