source	target
0000001	0000002
0000001	0000003
0000001	0000008
0000001	0000010
0000001	0000011
0000001	0000012
0000001	0000022
0000002	0000003
0000002	0000011
0000002	0000016
0000002	0000018
0000002	0000020
0000002	0000021
0000002	0000022
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000010
0000003	0000011
0000003	0000017
0000003	0000024
0000004	0000008
0000004	0000018
0000004	0000019
0000004	0000025
0000005	0000006
0000005	0000008
0000005	0000018
0000006	0000013
0000006	0000014
0000006	0000020
0000006	0000021
0000006	0000023
0000007	0000009
0000007	0000010
0000007	0000011
0000007	0000012
0000007	0000018
0000007	0000022
0000008	0000011
0000008	0000015
0000008	0000019
0000008	0000022
0000009	0000015
0000010	0000013
0000010	0000014
0000010	0000019
0000011	0000020
0000011	0000023
0000012	0000013
0000012	0000024
0000013	0000019
0000015	0000017
0000015	0000018
0000015	0000020
0000015	0000022
0000015	0000025
0000016	0000017
0000021	0000022
0000021	0000025
0000022	0000025
