source	target
0000001	0000002
0000001	0000004
0000001	0000005
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000008
0000002	0000015
0000003	0000004
0000003	0000005
0000003	0000007
0000004	0000005
0000004	0000010
0000004	0000022
0000005	0000006
0000005	0000009
0000005	0000010
0000005	0000011
0000005	0000012
0000005	0000014
0000005	0000018
0000006	0000010
0000006	0000018
0000006	0000019
0000006	0000021
0000007	0000011
0000007	0000016
0000007	0000023
0000009	0000010
0000009	0000011
0000009	0000016
0000010	0000015
0000010	0000020
0000011	0000016
0000012	0000013
0000012	0000017
0000012	0000020
0000012	0000021
0000013	0000016
0000013	0000018
0000014	0000015
0000015	0000016
0000015	0000021
0000015	0000025
0000016	0000019
0000017	0000018
0000021	0000024
