source	target
0000001	0000002
0000001	0000004
0000001	0000011
0000001	0000015
0000001	0000018
0000002	0000003
0000002	0000006
0000002	0000007
0000002	0000010
0000002	0000012
0000003	0000004
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000019
0000004	0000024
0000005	0000008
0000005	0000009
0000005	0000010
0000005	0000025
0000006	0000008
0000006	0000009
0000006	0000015
0000006	0000017
0000007	0000010
0000007	0000012
0000008	0000009
0000008	0000011
0000008	0000020
0000008	0000025
0000009	0000011
0000009	0000013
0000010	0000020
0000010	0000023
0000010	0000024
0000011	0000012
0000011	0000014
0000011	0000016
0000015	0000021
0000016	0000017
0000016	0000022
0000018	0000019
0000019	0000022
0000020	0000021
0000021	0000022
