source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000007
0000001	0000008
0000001	0000010
0000001	0000013
0000001	0000024
0000002	0000004
0000002	0000005
0000002	0000012
0000002	0000013
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000013
0000003	0000018
0000004	0000005
0000004	0000012
0000004	0000013
0000004	0000020
0000005	0000009
0000005	0000013
0000005	0000017
0000006	0000013
0000006	0000014
0000006	0000017
0000006	0000021
0000007	0000011
0000007	0000012
0000007	0000013
0000007	0000015
0000007	0000019
0000008	0000010
0000008	0000013
0000009	0000016
0000010	0000013
0000011	0000012
0000011	0000013
0000012	0000021
0000012	0000023
0000013	0000017
0000014	0000015
0000014	0000017
0000014	0000018
0000015	0000020
0000017	0000020
0000018	0000020
0000018	0000022
0000019	0000021
0000020	0000022
0000023	0000025
