source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000011
0000001	0000019
0000001	0000020
0000001	0000021
0000001	0000023
0000002	0000003
0000002	0000005
0000002	0000006
0000002	0000013
0000002	0000014
0000002	0000017
0000002	0000020
0000002	0000021
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000016
0000003	0000017
0000003	0000020
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000009
0000004	0000010
0000004	0000014
0000004	0000016
0000004	0000020
0000004	0000022
0000005	0000006
0000005	0000007
0000005	0000008
0000005	0000009
0000005	0000012
0000005	0000020
0000005	0000022
0000006	0000007
0000006	0000008
0000006	0000009
0000006	0000013
0000006	0000014
0000006	0000016
0000006	0000020
0000006	0000022
0000007	0000020
0000007	0000021
0000007	0000022
0000008	0000018
0000008	0000020
0000008	0000021
0000009	0000015
0000009	0000020
0000009	0000022
0000010	0000014
0000010	0000017
0000010	0000020
0000011	0000020
0000011	0000022
0000011	0000024
0000012	0000020
0000013	0000014
0000013	0000016
0000013	0000020
0000013	0000022
0000014	0000020
0000014	0000022
0000014	0000025
0000015	0000016
0000015	0000020
0000015	0000021
0000016	0000020
0000017	0000020
0000018	0000020
0000018	0000022
0000019	0000020
0000019	0000022
0000020	0000022
