source	target
0000001	0000002
0000001	0000007
0000001	0000013
0000001	0000014
0000001	0000017
0000001	0000023
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000008
0000002	0000009
0000002	0000011
0000002	0000013
0000002	0000023
0000002	0000024
0000003	0000005
0000003	0000006
0000003	0000008
0000003	0000014
0000003	0000018
0000003	0000020
0000003	0000023
0000004	0000009
0000004	0000014
0000004	0000016
0000004	0000018
0000004	0000023
0000005	0000006
0000005	0000008
0000005	0000010
0000005	0000012
0000005	0000014
0000005	0000023
0000006	0000013
0000006	0000023
0000007	0000019
0000007	0000020
0000007	0000023
0000008	0000009
0000008	0000014
0000008	0000020
0000008	0000023
0000008	0000025
0000009	0000013
0000009	0000014
0000009	0000022
0000009	0000023
0000010	0000014
0000010	0000016
0000010	0000023
0000011	0000014
0000011	0000023
0000012	0000023
0000013	0000023
0000014	0000015
0000014	0000017
0000014	0000020
0000014	0000023
0000015	0000020
0000015	0000023
0000016	0000021
0000016	0000023
0000017	0000020
0000017	0000023
0000018	0000023
0000019	0000023
0000019	0000025
0000020	0000023
0000021	0000023
0000022	0000023
