source	target
0000001	0000002
0000001	0000003
0000001	0000007
0000001	0000008
0000001	0000012
0000001	0000014
0000001	0000017
0000001	0000023
0000001	0000024
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000009
0000002	0000010
0000002	0000016
0000002	0000017
0000002	0000024
0000002	0000025
0000003	0000010
0000003	0000014
0000003	0000017
0000003	0000021
0000003	0000023
0000003	0000024
0000003	0000025
0000004	0000009
0000004	0000017
0000004	0000024
0000004	0000025
0000005	0000008
0000005	0000009
0000005	0000011
0000005	0000017
0000005	0000019
0000005	0000022
0000005	0000024
0000005	0000025
0000006	0000010
0000006	0000014
0000006	0000016
0000006	0000017
0000006	0000018
0000006	0000024
0000006	0000025
0000007	0000014
0000007	0000015
0000007	0000017
0000007	0000024
0000008	0000009
0000008	0000014
0000008	0000017
0000008	0000024
0000008	0000025
0000009	0000011
0000009	0000014
0000009	0000016
0000009	0000017
0000009	0000024
0000009	0000025
0000010	0000011
0000010	0000014
0000010	0000017
0000010	0000021
0000010	0000024
0000010	0000025
0000011	0000012
0000011	0000013
0000011	0000014
0000011	0000017
0000011	0000024
0000011	0000025
0000012	0000014
0000012	0000017
0000012	0000021
0000012	0000024
0000012	0000025
0000013	0000017
0000013	0000020
0000013	0000024
0000013	0000025
0000014	0000017
0000014	0000024
0000014	0000025
0000015	0000017
0000015	0000024
0000015	0000025
0000016	0000017
0000016	0000019
0000016	0000024
0000016	0000025
0000017	0000024
0000018	0000024
0000018	0000025
0000019	0000024
0000019	0000025
0000020	0000024
0000020	0000025
0000021	0000024
0000021	0000025
0000022	0000024
0000023	0000024
0000023	0000025
0000024	0000025
