source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000007
0000001	0000010
0000001	0000023
0000002	0000007
0000002	0000008
0000002	0000013
0000002	0000016
0000003	0000006
0000003	0000011
0000003	0000019
0000003	0000021
0000003	0000025
0000004	0000005
0000004	0000006
0000004	0000009
0000004	0000015
0000004	0000025
0000005	0000009
0000005	0000021
0000006	0000009
0000006	0000013
0000006	0000021
0000007	0000008
0000007	0000009
0000007	0000012
0000007	0000013
0000007	0000024
0000008	0000009
0000008	0000023
0000009	0000017
0000011	0000021
0000012	0000015
0000012	0000016
0000012	0000020
0000013	0000014
0000013	0000021
0000014	0000018
0000015	0000024
0000016	0000021
0000017	0000025
0000018	0000021
0000019	0000021
0000021	0000022
