source	target
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000007
0000001	0000011
0000001	0000016
0000001	0000022
0000001	0000023
0000002	0000003
0000002	0000006
0000002	0000010
0000002	0000013
0000002	0000016
0000002	0000022
0000002	0000023
0000003	0000004
0000003	0000005
0000003	0000008
0000003	0000013
0000003	0000017
0000003	0000022
0000003	0000023
0000004	0000006
0000004	0000011
0000004	0000013
0000004	0000016
0000004	0000022
0000004	0000023
0000005	0000009
0000005	0000010
0000005	0000011
0000005	0000013
0000005	0000015
0000005	0000021
0000005	0000022
0000005	0000023
0000006	0000013
0000006	0000016
0000006	0000023
0000007	0000015
0000007	0000016
0000007	0000022
0000007	0000023
0000008	0000010
0000008	0000016
0000008	0000022
0000008	0000023
0000009	0000010
0000009	0000015
0000009	0000019
0000009	0000022
0000009	0000023
0000010	0000016
0000010	0000022
0000010	0000023
0000011	0000012
0000011	0000013
0000011	0000014
0000011	0000016
0000011	0000022
0000011	0000023
0000012	0000013
0000012	0000016
0000012	0000022
0000012	0000023
0000013	0000016
0000013	0000017
0000013	0000022
0000013	0000023
0000014	0000016
0000014	0000022
0000014	0000023
0000015	0000022
0000015	0000023
0000015	0000024
0000016	0000018
0000016	0000022
0000016	0000023
0000017	0000020
0000017	0000022
0000017	0000023
0000018	0000022
0000018	0000023
0000018	0000025
0000019	0000022
0000019	0000023
0000020	0000023
0000021	0000022
0000021	0000023
0000022	0000023
