source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000008
0000001	0000010
0000001	0000011
0000001	0000013
0000001	0000018
0000002	0000004
0000002	0000008
0000002	0000009
0000002	0000010
0000002	0000011
0000003	0000006
0000003	0000010
0000003	0000011
0000003	0000018
0000004	0000005
0000004	0000007
0000004	0000009
0000004	0000010
0000004	0000011
0000004	0000013
0000005	0000008
0000005	0000010
0000005	0000011
0000005	0000015
0000005	0000016
0000005	0000018
0000005	0000023
0000006	0000008
0000006	0000009
0000006	0000010
0000006	0000011
0000006	0000014
0000006	0000018
0000006	0000020
0000007	0000008
0000007	0000011
0000007	0000017
0000007	0000018
0000007	0000022
0000008	0000009
0000008	0000010
0000008	0000011
0000008	0000012
0000008	0000018
0000008	0000019
0000008	0000020
0000009	0000010
0000009	0000011
0000010	0000011
0000010	0000020
0000011	0000018
0000012	0000018
0000012	0000019
0000012	0000021
0000013	0000019
0000014	0000017
0000014	0000018
0000015	0000018
0000016	0000018
0000016	0000020
0000016	0000024
0000016	0000025
0000017	0000024
0000018	0000020
0000018	0000023
0000018	0000024
0000022	0000024
