source	target
0000001	0000002
0000001	0000003
0000001	0000006
0000001	0000009
0000001	0000016
0000001	0000017
0000001	0000019
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000013
0000002	0000016
0000002	0000017
0000002	0000019
0000002	0000023
0000003	0000006
0000003	0000007
0000003	0000016
0000003	0000017
0000003	0000019
0000004	0000010
0000004	0000011
0000004	0000012
0000004	0000014
0000004	0000017
0000004	0000019
0000004	0000024
0000005	0000010
0000005	0000016
0000005	0000017
0000005	0000018
0000005	0000019
0000005	0000021
0000006	0000008
0000006	0000009
0000006	0000010
0000006	0000017
0000006	0000019
0000007	0000010
0000007	0000013
0000007	0000016
0000007	0000017
0000007	0000019
0000007	0000025
0000008	0000010
0000008	0000013
0000008	0000017
0000008	0000019
0000008	0000025
0000009	0000010
0000009	0000015
0000009	0000017
0000009	0000019
0000009	0000022
0000010	0000013
0000010	0000015
0000010	0000017
0000010	0000019
0000010	0000025
0000011	0000013
0000011	0000015
0000011	0000017
0000011	0000019
0000011	0000021
0000011	0000025
0000012	0000013
0000012	0000017
0000012	0000019
0000012	0000021
0000012	0000025
0000013	0000017
0000013	0000019
0000014	0000016
0000014	0000017
0000014	0000019
0000015	0000017
0000015	0000019
0000016	0000017
0000016	0000019
0000016	0000023
0000017	0000019
0000017	0000020
0000017	0000021
0000017	0000024
0000018	0000019
0000019	0000023
0000019	0000025
0000020	0000025
0000021	0000025
0000022	0000025
0000023	0000025
