source	target
0000001	0000002
0000001	0000005
0000001	0000006
0000001	0000010
0000001	0000015
0000001	0000020
0000001	0000022
0000001	0000025
0000002	0000003
0000002	0000006
0000002	0000020
0000003	0000004
0000003	0000006
0000003	0000010
0000003	0000018
0000003	0000020
0000003	0000021
0000004	0000006
0000004	0000007
0000004	0000010
0000004	0000016
0000004	0000020
0000005	0000006
0000005	0000008
0000005	0000010
0000005	0000012
0000005	0000020
0000006	0000010
0000006	0000020
0000006	0000022
0000007	0000009
0000007	0000017
0000007	0000020
0000007	0000025
0000008	0000010
0000008	0000011
0000008	0000012
0000008	0000020
0000008	0000021
0000008	0000022
0000009	0000010
0000009	0000020
0000010	0000019
0000010	0000020
0000010	0000022
0000011	0000020
0000012	0000013
0000012	0000016
0000012	0000019
0000012	0000020
0000012	0000022
0000013	0000014
0000013	0000016
0000013	0000020
0000013	0000023
0000014	0000020
0000015	0000018
0000015	0000019
0000015	0000020
0000015	0000022
0000015	0000023
0000016	0000020
0000016	0000023
0000017	0000020
0000017	0000024
0000018	0000020
0000018	0000021
0000019	0000020
0000021	0000022
