source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000011
0000001	0000014
0000001	0000015
0000001	0000019
0000001	0000022
0000002	0000004
0000002	0000005
0000002	0000012
0000002	0000013
0000002	0000014
0000002	0000016
0000002	0000018
0000003	0000004
0000003	0000005
0000003	0000012
0000003	0000014
0000003	0000021
0000003	0000022
0000004	0000005
0000004	0000010
0000004	0000012
0000004	0000018
0000005	0000006
0000005	0000007
0000005	0000012
0000005	0000014
0000005	0000019
0000005	0000025
0000006	0000008
0000006	0000014
0000006	0000015
0000007	0000008
0000007	0000009
0000007	0000014
0000007	0000018
0000007	0000025
0000008	0000014
0000008	0000015
0000008	0000016
0000008	0000022
0000009	0000014
0000010	0000012
0000010	0000014
0000011	0000012
0000011	0000014
0000011	0000017
0000012	0000014
0000012	0000015
0000012	0000024
0000013	0000018
0000014	0000015
0000014	0000020
0000014	0000025
0000015	0000022
0000015	0000024
0000016	0000018
0000016	0000025
0000017	0000018
0000017	0000025
0000018	0000022
0000022	0000023
