source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000009
0000001	0000014
0000001	0000017
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000007
0000002	0000010
0000002	0000014
0000002	0000017
0000002	0000021
0000002	0000023
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000004	0000005
0000004	0000007
0000004	0000008
0000005	0000007
0000005	0000017
0000006	0000007
0000006	0000011
0000006	0000017
0000007	0000008
0000007	0000011
0000007	0000012
0000007	0000013
0000007	0000017
0000007	0000020
0000008	0000016
0000008	0000017
0000008	0000020
0000008	0000024
0000010	0000011
0000010	0000015
0000010	0000017
0000010	0000018
0000011	0000017
0000012	0000017
0000013	0000015
0000014	0000022
0000015	0000020
0000017	0000019
0000019	0000020
0000023	0000025
