source	target
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000008
0000001	0000018
0000001	0000019
0000001	0000021
0000001	0000023
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000010
0000002	0000011
0000002	0000012
0000002	0000019
0000002	0000021
0000002	0000022
0000002	0000023
0000003	0000005
0000003	0000006
0000003	0000010
0000003	0000011
0000003	0000021
0000003	0000022
0000004	0000005
0000004	0000006
0000004	0000008
0000004	0000014
0000004	0000021
0000004	0000022
0000004	0000024
0000004	0000025
0000005	0000006
0000005	0000010
0000005	0000019
0000005	0000021
0000006	0000010
0000006	0000016
0000006	0000019
0000006	0000021
0000006	0000022
0000007	0000009
0000007	0000010
0000007	0000021
0000008	0000017
0000008	0000021
0000008	0000025
0000009	0000013
0000009	0000021
0000010	0000015
0000010	0000021
0000010	0000022
0000010	0000023
0000011	0000021
0000012	0000016
0000012	0000019
0000012	0000020
0000012	0000021
0000012	0000023
0000013	0000019
0000013	0000021
0000013	0000023
0000013	0000025
0000014	0000021
0000014	0000022
0000015	0000018
0000015	0000019
0000015	0000021
0000016	0000021
0000016	0000023
0000017	0000021
0000018	0000021
0000019	0000021
0000019	0000023
0000019	0000025
0000020	0000021
0000021	0000022
