source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000009
0000001	0000014
0000001	0000016
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000014
0000002	0000016
0000002	0000024
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000011
0000003	0000014
0000003	0000015
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000009
0000004	0000012
0000004	0000014
0000004	0000016
0000005	0000006
0000005	0000010
0000005	0000011
0000005	0000014
0000005	0000015
0000005	0000016
0000005	0000023
0000006	0000011
0000006	0000014
0000006	0000016
0000006	0000025
0000007	0000008
0000007	0000013
0000007	0000014
0000007	0000016
0000008	0000014
0000008	0000016
0000008	0000019
0000009	0000011
0000009	0000014
0000009	0000016
0000009	0000017
0000010	0000011
0000010	0000014
0000010	0000015
0000010	0000016
0000010	0000023
0000011	0000014
0000011	0000015
0000011	0000019
0000012	0000014
0000012	0000020
0000013	0000014
0000013	0000015
0000014	0000020
0000014	0000021
0000015	0000016
0000016	0000020
0000017	0000018
0000017	0000020
0000021	0000022
