source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000010
0000001	0000013
0000001	0000017
0000001	0000019
0000001	0000021
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000013
0000002	0000017
0000002	0000019
0000002	0000021
0000002	0000023
0000002	0000025
0000003	0000004
0000003	0000005
0000003	0000008
0000003	0000011
0000003	0000013
0000003	0000017
0000003	0000019
0000003	0000021
0000004	0000006
0000004	0000011
0000004	0000013
0000004	0000017
0000004	0000019
0000004	0000021
0000004	0000025
0000005	0000006
0000005	0000007
0000005	0000010
0000005	0000011
0000005	0000013
0000005	0000014
0000005	0000015
0000005	0000017
0000005	0000019
0000005	0000021
0000005	0000025
0000006	0000007
0000006	0000010
0000006	0000013
0000006	0000017
0000006	0000019
0000006	0000020
0000006	0000021
0000007	0000011
0000007	0000013
0000007	0000017
0000007	0000019
0000007	0000021
0000008	0000009
0000008	0000011
0000008	0000012
0000008	0000013
0000008	0000015
0000008	0000017
0000008	0000019
0000008	0000021
0000008	0000024
0000008	0000025
0000009	0000011
0000009	0000013
0000009	0000017
0000009	0000019
0000009	0000021
0000010	0000011
0000010	0000013
0000010	0000015
0000010	0000016
0000010	0000017
0000010	0000018
0000010	0000019
0000010	0000021
0000011	0000013
0000011	0000016
0000011	0000017
0000011	0000019
0000011	0000021
0000011	0000024
0000012	0000013
0000012	0000017
0000012	0000019
0000012	0000021
0000012	0000025
0000013	0000017
0000013	0000019
0000013	0000021
0000014	0000017
0000014	0000019
0000014	0000021
0000014	0000025
0000015	0000017
0000015	0000019
0000015	0000021
0000016	0000017
0000016	0000019
0000016	0000020
0000016	0000021
0000016	0000022
0000017	0000019
0000017	0000021
0000018	0000019
0000018	0000021
0000019	0000020
0000019	0000021
0000020	0000021
