source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000008
0000001	0000010
0000001	0000019
0000001	0000023
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000008
0000002	0000010
0000002	0000024
0000003	0000004
0000003	0000005
0000003	0000007
0000003	0000009
0000003	0000010
0000003	0000020
0000003	0000023
0000003	0000024
0000004	0000008
0000004	0000010
0000004	0000013
0000004	0000018
0000004	0000024
0000005	0000007
0000005	0000008
0000005	0000010
0000005	0000013
0000005	0000018
0000005	0000024
0000006	0000007
0000006	0000008
0000006	0000010
0000006	0000018
0000006	0000024
0000007	0000010
0000007	0000023
0000007	0000024
0000008	0000010
0000008	0000020
0000008	0000021
0000008	0000023
0000008	0000024
0000009	0000010
0000009	0000024
0000010	0000011
0000010	0000012
0000010	0000014
0000010	0000015
0000010	0000016
0000010	0000024
0000011	0000020
0000011	0000024
0000011	0000025
0000012	0000022
0000012	0000023
0000013	0000014
0000013	0000024
0000014	0000024
0000016	0000017
0000016	0000021
0000017	0000020
0000017	0000023
0000017	0000024
0000018	0000021
0000020	0000024
0000021	0000024
0000022	0000024
0000023	0000024
