source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000008
0000001	0000018
0000001	0000021
0000001	0000022
0000001	0000024
0000002	0000003
0000002	0000004
0000002	0000007
0000002	0000008
0000002	0000018
0000002	0000022
0000002	0000024
0000003	0000005
0000003	0000007
0000003	0000008
0000003	0000009
0000003	0000011
0000003	0000016
0000003	0000018
0000003	0000020
0000003	0000022
0000003	0000024
0000004	0000006
0000004	0000008
0000004	0000018
0000004	0000021
0000004	0000024
0000004	0000025
0000005	0000008
0000005	0000016
0000005	0000018
0000005	0000022
0000005	0000024
0000006	0000008
0000006	0000018
0000006	0000024
0000007	0000008
0000007	0000010
0000007	0000013
0000007	0000015
0000007	0000018
0000007	0000023
0000007	0000024
0000008	0000014
0000008	0000018
0000008	0000019
0000008	0000022
0000008	0000024
0000009	0000018
0000009	0000019
0000009	0000024
0000010	0000012
0000010	0000013
0000010	0000018
0000010	0000024
0000010	0000025
0000011	0000017
0000011	0000018
0000011	0000024
0000012	0000018
0000012	0000024
0000013	0000018
0000013	0000022
0000013	0000024
0000014	0000018
0000014	0000024
0000015	0000016
0000015	0000018
0000015	0000022
0000015	0000023
0000015	0000024
0000016	0000017
0000016	0000018
0000016	0000020
0000016	0000022
0000016	0000023
0000016	0000024
0000017	0000018
0000017	0000022
0000017	0000024
0000018	0000019
0000018	0000021
0000018	0000024
0000019	0000024
0000020	0000022
0000020	0000024
0000021	0000022
0000021	0000024
0000022	0000023
0000022	0000024
0000022	0000025
0000023	0000024
0000023	0000025
