source	target
0000001	0000002
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000015
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000008
0000002	0000009
0000002	0000010
0000002	0000011
0000002	0000013
0000002	0000014
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000013
0000004	0000017
0000004	0000019
0000004	0000020
0000004	0000023
0000005	0000006
0000005	0000012
0000005	0000013
0000005	0000020
0000006	0000016
0000006	0000020
0000007	0000020
0000008	0000013
0000009	0000021
0000010	0000016
0000010	0000020
0000010	0000021
0000010	0000023
0000011	0000013
0000011	0000016
0000011	0000021
0000012	0000018
0000012	0000020
0000012	0000022
0000012	0000024
0000013	0000016
0000014	0000015
0000014	0000024
0000015	0000023
0000016	0000020
0000017	0000021
0000018	0000021
0000018	0000022
0000019	0000020
0000019	0000022
0000019	0000024
0000020	0000021
0000020	0000022
0000021	0000022
0000022	0000023
0000023	0000025
