source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000007
0000001	0000011
0000001	0000016
0000002	0000003
0000002	0000005
0000002	0000006
0000002	0000016
0000002	0000019
0000003	0000005
0000003	0000011
0000003	0000012
0000003	0000016
0000003	0000024
0000004	0000005
0000004	0000006
0000004	0000012
0000004	0000014
0000004	0000016
0000004	0000021
0000005	0000006
0000005	0000008
0000005	0000009
0000005	0000011
0000005	0000016
0000006	0000007
0000006	0000008
0000006	0000010
0000006	0000011
0000006	0000014
0000006	0000016
0000006	0000020
0000007	0000011
0000007	0000012
0000007	0000016
0000008	0000011
0000008	0000012
0000008	0000016
0000008	0000018
0000009	0000011
0000009	0000014
0000009	0000016
0000009	0000023
0000010	0000011
0000010	0000012
0000010	0000014
0000010	0000016
0000010	0000020
0000010	0000024
0000011	0000012
0000011	0000016
0000011	0000021
0000012	0000013
0000012	0000014
0000012	0000016
0000012	0000021
0000013	0000016
0000014	0000015
0000014	0000016
0000015	0000016
0000015	0000017
0000015	0000020
0000017	0000019
0000017	0000021
0000019	0000021
0000020	0000022
0000021	0000024
0000023	0000025
