source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000009
0000001	0000011
0000001	0000016
0000001	0000018
0000001	0000021
0000001	0000022
0000002	0000003
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000009
0000002	0000012
0000003	0000004
0000003	0000005
0000003	0000007
0000003	0000009
0000003	0000012
0000003	0000016
0000004	0000005
0000004	0000009
0000004	0000015
0000004	0000016
0000004	0000024
0000005	0000014
0000005	0000016
0000005	0000019
0000006	0000008
0000006	0000009
0000007	0000009
0000007	0000012
0000007	0000016
0000008	0000009
0000008	0000010
0000008	0000016
0000008	0000020
0000009	0000013
0000009	0000025
0000010	0000012
0000010	0000015
0000010	0000016
0000011	0000016
0000011	0000019
0000012	0000016
0000012	0000023
0000013	0000016
0000014	0000016
0000015	0000016
0000015	0000017
0000020	0000024
