source	target
0000001	0000002
0000001	0000004
0000001	0000005
0000001	0000013
0000001	0000020
0000001	0000021
0000001	0000024
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000007
0000002	0000009
0000002	0000011
0000003	0000004
0000003	0000005
0000003	0000019
0000004	0000005
0000004	0000006
0000004	0000008
0000004	0000011
0000004	0000018
0000005	0000011
0000005	0000015
0000005	0000016
0000006	0000007
0000006	0000010
0000006	0000016
0000007	0000015
0000008	0000018
0000009	0000012
0000009	0000014
0000009	0000016
0000009	0000019
0000009	0000023
0000009	0000024
0000010	0000017
0000010	0000018
0000010	0000024
0000011	0000018
0000012	0000019
0000012	0000025
0000013	0000020
0000013	0000024
0000014	0000017
0000014	0000018
0000014	0000019
0000014	0000024
0000015	0000016
0000015	0000018
0000015	0000025
0000016	0000018
0000016	0000022
0000017	0000018
0000017	0000019
0000021	0000024
0000022	0000023
0000022	0000024
