source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000015
0000001	0000017
0000002	0000003
0000002	0000006
0000002	0000007
0000002	0000009
0000002	0000011
0000002	0000013
0000002	0000015
0000002	0000020
0000003	0000006
0000003	0000007
0000003	0000015
0000003	0000018
0000003	0000020
0000003	0000024
0000004	0000006
0000004	0000010
0000004	0000012
0000004	0000015
0000004	0000016
0000005	0000006
0000005	0000015
0000005	0000020
0000006	0000007
0000006	0000008
0000006	0000015
0000007	0000009
0000007	0000010
0000007	0000013
0000007	0000014
0000007	0000015
0000008	0000015
0000008	0000020
0000009	0000013
0000009	0000015
0000009	0000016
0000009	0000018
0000009	0000021
0000009	0000025
0000010	0000015
0000010	0000016
0000011	0000013
0000011	0000015
0000011	0000018
0000011	0000019
0000012	0000015
0000012	0000020
0000013	0000014
0000013	0000015
0000013	0000020
0000013	0000022
0000014	0000015
0000014	0000020
0000014	0000023
0000015	0000022
0000016	0000020
0000021	0000022
0000021	0000025
