source	target
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000006
0000001	0000012
0000002	0000003
0000002	0000006
0000002	0000019
0000002	0000021
0000002	0000024
0000003	0000004
0000003	0000006
0000003	0000008
0000003	0000022
0000004	0000006
0000005	0000009
0000005	0000012
0000005	0000017
0000006	0000007
0000006	0000012
0000007	0000010
0000008	0000011
0000008	0000013
0000008	0000022
0000009	0000013
0000009	0000015
0000009	0000020
0000009	0000021
0000009	0000023
0000010	0000012
0000010	0000021
0000011	0000018
0000011	0000021
0000011	0000024
0000012	0000015
0000012	0000023
0000013	0000014
0000014	0000016
0000014	0000023
0000015	0000018
0000015	0000021
0000015	0000022
0000015	0000023
0000017	0000023
0000018	0000023
0000018	0000025
0000019	0000020
0000019	0000021
0000019	0000022
0000020	0000023
0000022	0000025
