source	target
0000001	0000002
0000001	0000003
0000001	0000007
0000001	0000012
0000001	0000014
0000001	0000015
0000001	0000018
0000002	0000005
0000002	0000006
0000002	0000010
0000002	0000012
0000002	0000015
0000003	0000004
0000003	0000005
0000003	0000009
0000003	0000012
0000003	0000019
0000003	0000022
0000004	0000008
0000004	0000011
0000004	0000012
0000004	0000015
0000005	0000006
0000005	0000012
0000005	0000017
0000005	0000022
0000005	0000025
0000006	0000012
0000007	0000012
0000007	0000017
0000007	0000024
0000008	0000012
0000009	0000010
0000009	0000012
0000009	0000014
0000009	0000016
0000009	0000021
0000009	0000022
0000009	0000023
0000009	0000024
0000010	0000012
0000010	0000013
0000010	0000018
0000010	0000024
0000011	0000012
0000011	0000015
0000011	0000022
0000012	0000017
0000012	0000018
0000012	0000019
0000012	0000020
0000012	0000021
0000014	0000017
0000014	0000022
0000015	0000022
0000016	0000019
0000016	0000022
0000017	0000022
0000022	0000025
0000023	0000025
