source	target
0000001	0000002
0000001	0000003
0000001	0000009
0000001	0000010
0000001	0000022
0000001	0000023
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000009
0000002	0000010
0000002	0000017
0000003	0000005
0000003	0000008
0000003	0000009
0000003	0000010
0000003	0000012
0000003	0000025
0000004	0000007
0000004	0000009
0000004	0000010
0000004	0000014
0000004	0000020
0000005	0000006
0000005	0000008
0000005	0000009
0000005	0000010
0000005	0000013
0000005	0000016
0000006	0000009
0000006	0000010
0000006	0000011
0000006	0000014
0000006	0000015
0000006	0000016
0000006	0000019
0000007	0000009
0000007	0000010
0000007	0000014
0000007	0000016
0000007	0000021
0000007	0000023
0000008	0000009
0000008	0000010
0000008	0000012
0000008	0000016
0000009	0000010
0000009	0000016
0000011	0000016
0000011	0000023
0000012	0000016
0000015	0000018
0000018	0000024
0000020	0000022
