source	target
0000001	0000002
0000001	0000003
0000001	0000006
0000001	0000014
0000002	0000006
0000002	0000007
0000002	0000012
0000003	0000004
0000003	0000006
0000003	0000008
0000004	0000005
0000004	0000006
0000004	0000009
0000004	0000014
0000005	0000006
0000005	0000010
0000005	0000018
0000007	0000010
0000007	0000017
0000007	0000021
0000007	0000023
0000007	0000025
0000008	0000014
0000009	0000018
0000009	0000021
0000010	0000011
0000010	0000016
0000010	0000022
0000011	0000014
0000011	0000018
0000011	0000021
0000012	0000013
0000012	0000015
0000012	0000019
0000013	0000014
0000015	0000016
0000015	0000021
0000016	0000020
0000020	0000021
0000021	0000023
0000023	0000024
