source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000009
0000001	0000011
0000001	0000012
0000001	0000015
0000001	0000020
0000001	0000024
0000002	0000003
0000002	0000007
0000002	0000009
0000002	0000011
0000002	0000024
0000003	0000009
0000003	0000011
0000003	0000015
0000003	0000022
0000004	0000005
0000004	0000008
0000004	0000009
0000004	0000011
0000004	0000019
0000004	0000021
0000004	0000025
0000005	0000009
0000005	0000011
0000005	0000015
0000005	0000019
0000005	0000023
0000005	0000025
0000006	0000009
0000006	0000011
0000006	0000017
0000006	0000018
0000007	0000009
0000007	0000011
0000007	0000013
0000007	0000015
0000008	0000009
0000008	0000010
0000008	0000011
0000008	0000013
0000008	0000014
0000008	0000019
0000008	0000025
0000009	0000011
0000009	0000025
0000010	0000011
0000010	0000017
0000010	0000019
0000012	0000016
0000012	0000017
0000012	0000022
0000013	0000015
0000013	0000024
0000014	0000019
0000014	0000024
0000015	0000019
0000016	0000019
0000017	0000019
0000017	0000025
0000018	0000019
0000018	0000024
0000020	0000025
0000021	0000024
0000023	0000024
0000024	0000025
