source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000007
0000001	0000014
0000002	0000003
0000002	0000005
0000002	0000011
0000002	0000016
0000002	0000018
0000003	0000005
0000003	0000008
0000003	0000012
0000003	0000016
0000003	0000024
0000004	0000005
0000004	0000009
0000004	0000016
0000005	0000006
0000005	0000008
0000005	0000017
0000005	0000019
0000006	0000010
0000006	0000011
0000006	0000012
0000006	0000016
0000007	0000010
0000007	0000014
0000007	0000016
0000008	0000010
0000008	0000014
0000008	0000022
0000009	0000010
0000010	0000016
0000010	0000023
0000011	0000012
0000011	0000013
0000011	0000014
0000011	0000015
0000011	0000016
0000011	0000018
0000011	0000021
0000013	0000015
0000013	0000023
0000014	0000017
0000017	0000020
0000024	0000025
