source	target
0000001	0000002
0000001	0000006
0000001	0000007
0000001	0000011
0000001	0000018
0000002	0000003
0000002	0000005
0000002	0000007
0000002	0000008
0000002	0000011
0000002	0000015
0000003	0000004
0000003	0000007
0000003	0000009
0000003	0000011
0000004	0000008
0000004	0000011
0000004	0000016
0000004	0000018
0000004	0000023
0000005	0000012
0000005	0000014
0000005	0000016
0000005	0000017
0000005	0000019
0000006	0000007
0000006	0000008
0000006	0000011
0000006	0000013
0000007	0000011
0000008	0000009
0000008	0000011
0000009	0000010
0000009	0000013
0000009	0000021
0000010	0000012
0000010	0000019
0000012	0000013
0000012	0000014
0000012	0000024
0000014	0000023
0000018	0000020
0000018	0000025
0000020	0000022
0000020	0000023
