source	target
0000001	0000002
0000001	0000012
0000001	0000014
0000001	0000017
0000001	0000025
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000012
0000002	0000020
0000003	0000008
0000003	0000009
0000003	0000012
0000003	0000018
0000004	0000005
0000004	0000008
0000004	0000012
0000004	0000015
0000004	0000019
0000005	0000006
0000005	0000010
0000005	0000012
0000005	0000020
0000006	0000007
0000006	0000012
0000006	0000013
0000006	0000024
0000007	0000011
0000007	0000012
0000007	0000017
0000007	0000020
0000008	0000012
0000008	0000021
0000009	0000010
0000009	0000012
0000010	0000012
0000011	0000012
0000011	0000014
0000011	0000018
0000012	0000020
0000014	0000016
0000014	0000020
0000014	0000023
0000015	0000023
0000016	0000020
0000018	0000023
0000019	0000020
0000019	0000022
