source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000010
0000001	0000020
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000012
0000002	0000015
0000002	0000018
0000003	0000004
0000003	0000005
0000003	0000011
0000003	0000014
0000003	0000015
0000003	0000020
0000004	0000008
0000004	0000020
0000004	0000024
0000004	0000025
0000005	0000006
0000005	0000009
0000005	0000010
0000005	0000013
0000005	0000014
0000005	0000016
0000005	0000024
0000006	0000007
0000006	0000011
0000006	0000018
0000006	0000022
0000007	0000014
0000007	0000024
0000008	0000015
0000008	0000016
0000008	0000017
0000008	0000018
0000008	0000020
0000008	0000024
0000009	0000011
0000009	0000018
0000010	0000015
0000011	0000014
0000011	0000016
0000011	0000018
0000012	0000020
0000013	0000024
0000014	0000018
0000014	0000021
0000014	0000024
0000015	0000018
0000015	0000024
0000016	0000018
0000017	0000018
0000017	0000019
0000017	0000024
0000020	0000024
0000021	0000024
0000022	0000023
