source	target
0000001	0000002
0000001	0000007
0000001	0000008
0000001	0000011
0000001	0000012
0000002	0000003
0000002	0000005
0000002	0000007
0000002	0000010
0000002	0000012
0000002	0000019
0000003	0000004
0000003	0000005
0000003	0000007
0000003	0000010
0000003	0000012
0000003	0000015
0000003	0000019
0000004	0000007
0000004	0000008
0000004	0000010
0000004	0000012
0000004	0000017
0000005	0000006
0000005	0000007
0000005	0000010
0000005	0000012
0000005	0000014
0000005	0000015
0000006	0000007
0000006	0000010
0000006	0000012
0000006	0000013
0000006	0000025
0000007	0000010
0000007	0000012
0000007	0000016
0000008	0000009
0000008	0000010
0000008	0000012
0000008	0000015
0000008	0000019
0000008	0000022
0000009	0000012
0000009	0000019
0000009	0000021
0000009	0000024
0000010	0000012
0000011	0000012
0000011	0000024
0000014	0000018
0000014	0000024
0000015	0000017
0000015	0000018
0000016	0000019
0000016	0000020
0000016	0000023
0000018	0000025
0000020	0000024
0000020	0000025
