source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000011
0000001	0000014
0000001	0000018
0000001	0000023
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000010
0000002	0000018
0000002	0000020
0000003	0000004
0000003	0000006
0000003	0000024
0000004	0000005
0000004	0000006
0000004	0000019
0000004	0000024
0000005	0000007
0000005	0000009
0000005	0000017
0000005	0000023
0000006	0000013
0000006	0000017
0000006	0000018
0000006	0000022
0000007	0000008
0000007	0000012
0000007	0000017
0000007	0000024
0000010	0000015
0000010	0000017
0000011	0000019
0000011	0000021
0000011	0000024
0000012	0000013
0000013	0000017
0000013	0000021
0000013	0000023
0000015	0000016
0000015	0000018
0000018	0000019
0000018	0000024
0000019	0000020
0000019	0000022
0000019	0000023
0000020	0000024
0000021	0000023
0000021	0000025
