source	target
0000001	0000002
0000001	0000003
0000001	0000006
0000001	0000007
0000001	0000011
0000002	0000004
0000002	0000011
0000002	0000016
0000002	0000019
0000003	0000005
0000003	0000007
0000003	0000008
0000003	0000011
0000004	0000011
0000004	0000014
0000004	0000015
0000004	0000018
0000005	0000007
0000005	0000009
0000005	0000011
0000005	0000012
0000005	0000013
0000006	0000011
0000007	0000008
0000007	0000010
0000007	0000011
0000007	0000012
0000007	0000019
0000007	0000021
0000008	0000011
0000008	0000020
0000008	0000021
0000009	0000011
0000009	0000013
0000010	0000011
0000010	0000013
0000010	0000015
0000011	0000015
0000011	0000018
0000012	0000016
0000013	0000015
0000014	0000017
0000016	0000018
0000017	0000023
0000019	0000022
0000023	0000024
0000023	0000025
