source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000014
0000001	0000015
0000001	0000021
0000001	0000023
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000011
0000002	0000014
0000002	0000015
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000012
0000003	0000015
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000013
0000005	0000006
0000005	0000007
0000005	0000009
0000005	0000011
0000005	0000015
0000005	0000020
0000006	0000007
0000006	0000011
0000006	0000015
0000006	0000017
0000007	0000008
0000007	0000018
0000007	0000019
0000008	0000015
0000008	0000023
0000008	0000025
0000009	0000010
0000009	0000011
0000009	0000015
0000010	0000016
0000010	0000019
0000010	0000020
0000010	0000022
0000011	0000014
0000011	0000015
0000011	0000017
0000011	0000019
0000011	0000020
0000012	0000019
0000012	0000023
0000013	0000014
0000013	0000015
0000014	0000015
0000014	0000019
0000015	0000018
0000015	0000019
0000016	0000019
0000019	0000020
0000019	0000024
